hip,ra_deg,dec_deg,hp_mag
463,1.383258085682875,-35.12972761439696,9.614
464,1.3838830680458036,-31.967637783097945,12.4598
465,1.3909261116354035,76.28582624044198,8.8982
466,1.3954760726189404,53.17169557775882,7.3999
467,1.3964373067230975,-47.56931849112774,9.8664
468,1.3989620337881856,-61.309894862375025,7.5228
469,1.4010309729272472,-51.26045605307409,7.4924
470,1.4039711402304287,43.401436097769654,8.4066
471,1.411909940307358,-58.289519701656005,9.483
472,1.4154975900260833,55.70990236306192,7.1505
473,1.4178213120374834,45.81245486410938,8.2899
474,1.4201991040760102,44.46868662821917,8.4357
475,1.4233326217167368,58.31365550293926,8.3514
476,1.4247324492834885,13.396282330845827,5.7076
477,1.428934624885381,-29.960634447768875,10.003
478,1.429272337668987,-22.509770219635122,9.78
479,1.430202534649382,25.615171847326174,10.2344
480,1.430169234342329,-15.365502010211612,8.7667
481,1.4336032626170236,-36.778455914064146,10.2824
482,1.4350455520859724,17.84032657128763,7.8273
483,1.4390410560815834,81.07146915020004,9.2515
484,1.441691742188353,-19.66981232954866,9.7977
485,1.4477800776630825,47.087293888011345,8.495
486,1.457052666191297,-52.82009981478241,9.4799
487,1.4624163303763231,78.73840939924067,9.5695
488,1.4625660270594567,-68.55128847080638,10.1214
489,1.4661117878337797,2.764627238377184,10.5277
490,1.4686170572521453,-41.75288206321586,7.6375
491,1.469969587152909,12.52743983120443,9.0812
492,1.4785322294067549,-14.432728977192346,9.6904
493,1.478505386334053,18.235366790324903,7.5793
494,1.4797133647126832,-68.81162749823103,9.1141
495,1.481514228358559,18.076225493814448,8.7243
496,1.4862874595357025,24.56904600722255,7.0181
497,1.4876896190406805,49.62234813347492,7.6243
498,1.4928083724161778,44.73937975357654,7.9965
499,1.4956564081059023,-54.640569726903216,9.87
500,1.5001224365020307,-48.67872926722484,9.6593
501,1.5005470154169565,-39.13751717158633,8.6969
502,1.5022425808792428,28.27696052971462,6.7361
503,1.5043949312141194,16.452079679057192,8.0309
504,1.513364178696858,24.91664101218037,7.6749
505,1.514138668666848,63.679658581898956,7.412
506,1.5146381159768638,53.27691503694691,8.6561
507,1.5173844172804847,-84.0982080442876,8.6327
508,1.5177315494902426,40.41853619275109,6.8123
509,1.5216820934876698,-31.44433802807672,9.8044
510,1.5334270235497636,9.714964721198111,7.9035
511,1.5335153793713507,0.12143784317933876,8.3757
512,1.537766428273168,-29.151390588258646,7.9031
513,1.547477157627319,87.88938550403576,9.1035
514,1.548928648798458,-23.53856551310095,9.9412
515,1.5548305953728534,-1.8870511717124994,8.798
516,1.559106407510576,-32.81635332390916,8.6055
517,1.563786028843151,-55.49869650056991,8.9904
518,1.564744117409013,58.43668987009642,6.1061
519,1.5700101896927943,-64.2405147578219,8.0208
520,1.5705509186119488,-10.778469935402835,7.5951
521,1.5777600855846692,-1.2380176047189864,8.3805
522,1.5777631279905613,-49.07509411884783,5.8163
523,1.5787614381936412,-65.8391964717803,12.2166
524,1.5830076799795574,-12.01719849480191,8.8538
525,1.5839337860412952,40.89871960172241,7.0996
526,1.584096437300177,60.45712244805877,8.0392
527,1.5865499686296418,68.63612327766634,8.2037
528,1.59090849295467,-24.602549960664675,10.2554
529,1.6040049273230743,-18.038256703728408,7.4051
530,1.6081787472436857,42.75275843496974,8.4839
